NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS	15		Rejected!	
GOBP_TRANSMEMBRANE_TRANSPORT	1605		Rejected!	
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	617		Rejected!	
GOBP_LIPID_HOMEOSTASIS	162	141		
GOBP_FATTY_ACID_HOMEOSTASIS	17		Rejected!	
GOBP_ACYLGLYCEROL_HOMEOSTASIS	40		Rejected!	
GOBP_PHOSPHOLIPID_HOMEOSTASIS	15		Rejected!	
GOBP_STEROL_HOMEOSTASIS	95	78		
GOBP_RESPONSE_TO_HYPEROXIA	22		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	75	68		
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	5		Rejected!	
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	17		Rejected!	
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	134	129		
GOBP_REFLEX	14		Rejected!	
GOBP_SERTOLI_CELL_DIFFERENTIATION	15		Rejected!	
GOBP_SERTOLI_CELL_DEVELOPMENT	11		Rejected!	
GOBP_SYNAPTIC_TRANSMISSION_GLYCINERGIC	5		Rejected!	
GOBP_RIGHTING_REFLEX	6		Rejected!	
GOBP_PARATHYROID_GLAND_DEVELOPMENT	7		Rejected!	
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	86	85		
GOBP_HARD_PALATE_DEVELOPMENT	7		Rejected!	
GOBP_SOFT_PALATE_DEVELOPMENT	5		Rejected!	
GOBP_CONVERGENT_EXTENSION	16		Rejected!	
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION	9		Rejected!	
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_AXIS_ELONGATION	6		Rejected!	
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_ORGANOGENESIS	5		Rejected!	
GOBP_ANATOMICAL_STRUCTURE_REGRESSION	17		Rejected!	
GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT	24		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	58		Rejected!	
GOBP_PERICARDIUM_DEVELOPMENT	20		Rejected!	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	145	142		
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	58	57		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	49		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	30		Rejected!	
GOBP_REGULATION_OF_ACROSOME_REACTION	15		Rejected!	
GOBP_CARDIAC_MUSCLE_CONTRACTION	135	123		
GOBP_REGULATION_OF_PROTEIN_GLYCOSYLATION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_GLYCOSYLATION	9		Rejected!	
GOBP_NEUROFILAMENT_CYTOSKELETON_ORGANIZATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	9		Rejected!	
GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	29		Rejected!	
GOBP_MAMMARY_GLAND_INVOLUTION	7		Rejected!	
GOBP_EMBRYONIC_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	7		Rejected!	
GOBP_UTERUS_DEVELOPMENT	18		Rejected!	
GOBP_VAGINA_DEVELOPMENT	10		Rejected!	
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	333		Rejected!	
GOBP_MICTURITION	5		Rejected!	
GOBP_SYNAPSE_MATURATION	24		Rejected!	
GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL	9		Rejected!	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	136	128		
GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	13		Rejected!	
GOBP_MEMBRANE_HYPERPOLARIZATION	14		Rejected!	
GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS_ENGULFMENT	13		Rejected!	
GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	19		Rejected!	
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	41		Rejected!	
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	31		Rejected!	
GOBP_REGULATION_OF_GROWTH_HORMONE_SECRETION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	7		Rejected!	
GOBP_PREPULSE_INHIBITION	12		Rejected!	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	56	54		
GOBP_EMBRYONIC_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	5		Rejected!	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_PARTURITION	6		Rejected!	
GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	30		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	22		Rejected!	
GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION	9		Rejected!	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_LIMB_BUD_FORMATION	11		Rejected!	
GOBP_MALE_MATING_BEHAVIOR	9		Rejected!	
GOBP_REGULATION_OF_LIPASE_ACTIVITY	97	94		
GOBP_NEGATIVE_REGULATION_OF_LIPASE_ACTIVITY	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	73	71		
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	15		Rejected!	
GOBP_PRIMITIVE_HEMOPOIESIS	8		Rejected!	
GOBP_DEFINITIVE_HEMOPOIESIS	19		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	88	86		
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	25		Rejected!	
GOBP_RETINAL_ROD_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	19		Rejected!	
GOBP_DELAMINATION	5		Rejected!	
GOBP_DETECTION_OF_CELL_DENSITY	9		Rejected!	
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS	466		Rejected!	
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	33		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	14		Rejected!	
GOBP_REGULATION_OF_FEEDING_BEHAVIOR	25		Rejected!	
GOBP_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	35		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	29		Rejected!	
GOBP_REGULATION_OF_RESPIRATORY_BURST	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST	9		Rejected!	
GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS	10		Rejected!	
GOBP_REGULATION_OF_CELL_DEVELOPMENT	484		Rejected!	
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	10		Rejected!	
GOBP_TRANSDIFFERENTIATION	8		Rejected!	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	83	81		
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	30		Rejected!	
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY	7		Rejected!	
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SARCOMERE_ORGANIZATION	5		Rejected!	
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	34		Rejected!	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	22		Rejected!	
GOBP_ELASTIN_CATABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING	11		Rejected!	
GOBP_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	8		Rejected!	
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	31		Rejected!	
GOBP_DEFINITIVE_ERYTHROCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_HEAD_DEVELOPMENT	750		Rejected!	
GOBP_HEAD_MORPHOGENESIS	33		Rejected!	
GOBP_FACE_DEVELOPMENT	44		Rejected!	
GOBP_CELL_CHEMOTAXIS	305		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	6		Rejected!	
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	91	87		
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	35		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	812		Rejected!	
GOBP_TRABECULA_FORMATION	22		Rejected!	
GOBP_BONE_TRABECULA_FORMATION	9		Rejected!	
GOBP_HEART_TRABECULA_FORMATION	13		Rejected!	
GOBP_BONE_DEVELOPMENT	192	185		
GOBP_BONE_MORPHOGENESIS	90	90		
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	52	52		
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	26		Rejected!	
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	8		Rejected!	
GOBP_RESPONSE_TO_AMMONIUM_ION	6		Rejected!	
GOBP_CRANIAL_SUTURE_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	7		Rejected!	
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	8		Rejected!	
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	8		Rejected!	
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	6		Rejected!	
GOBP_MAST_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	11		Rejected!	
GOBP_INNERVATION	23		Rejected!	
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION	5		Rejected!	
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	65	63		
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	12		Rejected!	
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	76	74		
GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	14		Rejected!	
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_CYTOSOLIC_CALCIUM_ION_TRANSPORT	173	166		
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	152	146		
GOBP_REGULATION_OF_PENILE_ERECTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PENILE_ERECTION	5		Rejected!	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	64	62		
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	37		Rejected!	
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	15		Rejected!	
GOBP_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS	5		Rejected!	
GOBP_RESPONSE_TO_GROWTH_HORMONE	39		Rejected!	
GOBP_HEART_GROWTH	100	79		
GOBP_REGULATION_OF_HEART_GROWTH	77	60		
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	44		Rejected!	
GOBP_LUNG_MORPHOGENESIS	48		Rejected!	
GOBP_LUNG_VASCULATURE_DEVELOPMENT	5		Rejected!	
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	34		Rejected!	
GOBP_EPITHELIUM_DEVELOPMENT	1275		Rejected!	
GOBP_LUNG_SACCULE_DEVELOPMENT	8		Rejected!	
GOBP_BRONCHUS_DEVELOPMENT	9		Rejected!	
GOBP_BRONCHIOLE_DEVELOPMENT	5		Rejected!	
GOBP_LUNG_GROWTH	7		Rejected!	
GOBP_TRACHEA_DEVELOPMENT	17		Rejected!	
GOBP_TRACHEA_MORPHOGENESIS	10		Rejected!	
GOBP_TRACHEA_FORMATION	5		Rejected!	
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	27		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	12		Rejected!	
GOBP_MAMMARY_GLAND_MORPHOGENESIS	40		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	20		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	20		Rejected!	
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	9		Rejected!	
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	17		Rejected!	
GOBP_LUNG_LOBE_DEVELOPMENT	7		Rejected!	
GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS	9		Rejected!	
GOBP_LUNG_CELL_DIFFERENTIATION	21		Rejected!	
GOBP_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT	5		Rejected!	
GOBP_MESENCHYME_DEVELOPMENT	287		Rejected!	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	187	175		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	5		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	9		Rejected!	
GOBP_TYPE_I_PNEUMOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION	5		Rejected!	
GOBP_PROSTATE_GLAND_MORPHOGENESIS	27		Rejected!	
GOBP_PROSTATIC_BUD_FORMATION	10		Rejected!	
GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	10		Rejected!	
GOBP_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS	6		Rejected!	
GOBP_TRACHEA_CARTILAGE_DEVELOPMENT	7		Rejected!	
GOBP_CARTILAGE_MORPHOGENESIS	10		Rejected!	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	371		Rejected!	
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	157	152		
GOBP_DIAPHRAGM_DEVELOPMENT	8		Rejected!	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	188	182		
GOBP_POSITIVE_REGULATION_OF_NECROPTOTIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	991		Rejected!	
GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY	7		Rejected!	
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	225		Rejected!	
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	23		Rejected!	
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	309		Rejected!	
GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION	20		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	23		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD	15		Rejected!	
GOBP_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION	7		Rejected!	
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	22		Rejected!	
GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT	13		Rejected!	
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_PATTERN_SPECIFICATION	11		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS	7		Rejected!	
GOBP_MAMMARY_GLAND_FORMATION	7		Rejected!	
GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT	7		Rejected!	
GOBP_LATERAL_SPROUTING_FROM_AN_EPITHELIUM	12		Rejected!	
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	17		Rejected!	
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	28		Rejected!	
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	38		Rejected!	
GOBP_FAT_PAD_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	5		Rejected!	
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	513		Rejected!	
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	15		Rejected!	
GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	50		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	5		Rejected!	
GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING	7		Rejected!	
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	5		Rejected!	
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS	24		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	12		Rejected!	
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	30		Rejected!	
GOBP_URETERIC_BUD_FORMATION	6		Rejected!	
GOBP_URETERIC_BUD_ELONGATION	8		Rejected!	
GOBP_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING	6		Rejected!	
GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION	6		Rejected!	
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	5		Rejected!	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	48		Rejected!	
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	7		Rejected!	
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	7		Rejected!	
GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY	9		Rejected!	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	23		Rejected!	
GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_CHORIO_ALLANTOIC_FUSION	6		Rejected!	
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT	44		Rejected!	
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS	20		Rejected!	
GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT	18		Rejected!	
GOBP_CHORION_DEVELOPMENT	5		Rejected!	
GOBP_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE	7		Rejected!	
GOBP_PROSTATE_GLAND_GROWTH	10		Rejected!	
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT	10		Rejected!	
GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY	5		Rejected!	
GOBP_PARENTAL_BEHAVIOR	11		Rejected!	
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	17		Rejected!	
GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_CHEMOTAXIS	6		Rejected!	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	189	166		
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	56	56		
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	81	62		
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	15		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT	8		Rejected!	
GOBP_ECTODERMAL_PLACODE_FORMATION	11		Rejected!	
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	28		Rejected!	
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	11		Rejected!	
GOBP_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_ENDOTHELIAL_CELL_FATE_COMMITMENT	8		Rejected!	
GOBP_ARTERY_DEVELOPMENT	95	86		
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	13		Rejected!	
GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER	9		Rejected!	
GOBP_SEMICIRCULAR_CANAL_DEVELOPMENT	6		Rejected!	
GOBP_NEURAL_PLATE_PATTERN_SPECIFICATION	7		Rejected!	
GOBP_NEURAL_PLATE_REGIONALIZATION	5		Rejected!	
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION	9		Rejected!	
GOBP_CARDIAC_CELL_FATE_COMMITMENT	13		Rejected!	
GOBP_HEART_FORMATION	29		Rejected!	
GOBP_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT	9		Rejected!	
GOBP_SINOATRIAL_NODE_CELL_DEVELOPMENT	5		Rejected!	
GOBP_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_ENDOCARDIAL_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_REGULATION_OF_GENE_SILENCING_BY_RNA	124	121		
GOBP_REGULATION_OF_GENE_SILENCING	143	139		
GOBP_NEGATIVE_REGULATION_OF_GENE_SILENCING	36		Rejected!	
GOBP_LEFT_RIGHT_PATTERN_FORMATION	19		Rejected!	
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	18		Rejected!	
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	44		Rejected!	
GOBP_CORONARY_VASCULATURE_MORPHOGENESIS	16		Rejected!	
GOBP_VASCULOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS	5		Rejected!	
GOBP_CORONARY_ARTERY_MORPHOGENESIS	8		Rejected!	
GOBP_ENDOCRINE_HORMONE_SECRETION	45		Rejected!	
GOBP_RESPONSE_TO_FUNGICIDE	6		Rejected!	
GOBP_KIDNEY_MORPHOGENESIS	88	84		
GOBP_DENDRITIC_SPINE_DEVELOPMENT	98	88		
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	60	54		
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	60	54		
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	42		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	45		Rejected!	
