Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM887524,"RCC10RGB","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887524/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887525,"RCH-ACV","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887525/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887526,"RCM-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887526/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887527,"RD-ES","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887527/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887528,"RD","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887528/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887529,"REC-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887529/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887530,"Reh","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887530/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887531,"RERF-GC-1B","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887531/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887532,"RERF-LC-Ad1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887532/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887533,"RERF-LC-Ad2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887533/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887534,"RERF-LC-AI","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887534/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887535,"RERF-LC-KJ","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887535/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887536,"RERF-LC-MS","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887536/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887537,"RERF-LC-Sq1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887537/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887538,"RH-41","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887538/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887539,"RI-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887539/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887540,"RKN","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887540/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887541,"RKO","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887541/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887542,"RL95-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887542/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887543,"RL","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887543/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887544,"RMG-I","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887544/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887545,"RMUG-S","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887545/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887546,"RPMI 6666","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887546/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887547,"RPMI-7951","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887547/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887548,"RPMI 8226","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887548/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887549,"RPMI-8402","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887549/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887550,"RS4;11","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887550/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887551,"RT112/84","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887551/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887552,"RT-112","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887552/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887553,"RT4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887553/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887554,"RVH-421","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887554/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887555,"S-117","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887555/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887556,"SBC-5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887556/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887557,"SCaBER","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887557/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887558,"SCC-15","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887558/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887559,"SCC-25","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887559/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887560,"SCC-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887560/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887561,"SCC-9","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887561/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887562,"SCLC-21H","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887562/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887563,"SEM","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887563/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887564,"Set-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887564/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887565,"SF126","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887565/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887566,"SF-295","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887566/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887567,"SH-10-TC","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887567/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887568,"SH-4","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887568/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887569,"SHP-77","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887569/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887570,"SH-SY5Y","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887570/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887571,"SIG-M5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887571/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887572,"SIMA","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887572/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887573,"SJRH30","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887573/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887574,"SJSA-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887574/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887575,"SK-BR-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887575/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887576,"SK-CO-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887576/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887577,"SK-ES-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887577/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887578,"SK-HEP-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887578/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887579,"SK-LMS-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887579/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887580,"SK-LU-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887580/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887581,"SKM-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887581/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887582,"SK-MEL-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887582/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887583,"SK-MEL-24","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887583/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887584,"SK-MEL-28","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887584/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887585,"SK-MEL-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887585/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887586,"SK-MEL-30","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887586/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887587,"SK-MEL-31","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887587/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887588,"SK-MEL-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887588/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887589,"SK-MEL-5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887589/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887590,"SK-MES-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887590/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887591,"SK-MM-2","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887591/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887592,"SK-N-AS","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887592/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887593,"SK-N-BE(2)","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887593/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887594,"SK-N-DZ","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887594/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887595,"SK-N-FI","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887595/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887596,"SK-N-MC","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887596/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887597,"SK-N-SH","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887597/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887598,"SK-OV-3","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887598/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887599,"SK-UT-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887599/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887600,"SNB-19","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887600/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887601,"SNG-M","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887601/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887602,"SNU-1040","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887602/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887603,"SNU-1076","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887603/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887604,"SNU-1077","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887604/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887605,"SNU-1079","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887605/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887606,"SNU-1105","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887606/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887607,"SNU-1196","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887607/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887608,"SNU-119","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887608/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887609,"SNU-1214","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887609/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887610,"SNU-1272","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887610/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887611,"SNU-16","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887611/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887612,"SNU-175","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887612/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887613,"SNU-182","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887613/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887614,"SNU-1","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887614/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887615,"SNU-201","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887615/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887616,"SNU-213","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887616/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887617,"SNU-216","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887617/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887618,"SNU-245","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887618/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887619,"SNU-283","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887619/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887620,"SNU-308","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887620/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887621,"SNU-324","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887621/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887622,"SNU-387","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887622/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887623,"SNU-398","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887623/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887624,"SNU-407","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887624/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887625,"SNU-410","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887625/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887626,"SNU-423","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887626/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887627,"SNU-449","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887627/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887628,"SNU-466","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887628/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887629,"SNU-46","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887629/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887630,"SNU-475","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887630/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887631,"SNU-478","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887631/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887632,"SNU-503","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887632/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887633,"SNU-520","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887633/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887634,"SNU-5","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887634/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887635,"SNU-61","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887635/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887636,"SNU-620","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887636/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887637,"SNU-626","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887637/suppl",,"Nicolas Stransky","Mar 20, 2012"
GSM887638,"SNU-738","RNA","Homo sapiens",1,GPL15308,GSE36133;GSE36139,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM887nnn/GSM887638/suppl",,"Nicolas Stransky","Mar 20, 2012"
